consumerid,choice,value_total,treattype,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
288,3,40,0,.2462492,.2597843,.2330025,0,0,0,1,1,0,1,0,0,1,32.27898
289,3,39,1,.2737764,.2888246,.2735815,0,0,0,1,1,0,0,1,0,1,32.27898
290,1,20,1,.2598509,.2741336,.2490188,0,0,0,0,0,0,0,1,0,1,32.27898
291,3,50,1,.2631871,.2776532,.2485923,0,0,0,0,1,0,0,1,0,1,32.27898
292,1,25,1,.2562953,.2703826,.2455112,0,0,0,0,0,0,1,0,0,0,32.27898
293,3,70,1,.3004704,.3169858,.2856006,0,0,0,0,0,0,0,1,0,1,32.27898
294,1,85.7,1,.3642029,.3842213,.322227,0,0,0,1,1,0,0,1,1,1,32.27898
295,1,35,1,.2631871,.2776532,.2485923,0,0,0,0,0,0,0,1,0,1,32.27898
296,2,95,1,.2980937,.3144785,.283329,0,0,0,1,0,0,1,0,1,1,32.27898
297,2,100,1,.3009354,.3174764,.2877492,0,0,0,0,1,0,0,1,0,0,32.27898
298,1,95,1,.3642029,.3842213,.322227,0,0,0,0,1,0,0,1,1,1,32.27898
299,1,50,1,.2707972,.2856816,.2558915,0,0,0,0,1,0,1,0,0,1,32.27898
300,2,109,1,.2890985,.3049889,.2784791,0,0,0,0,0,0,1,0,1,1,32.27898
301,2,109,1,.3516355,.3709632,.3472051,0,0,0,0,1,0,0,1,1,1,32.27898
302,1,30,1,.2947671,.310969,.2834363,0,0,0,1,1,0,0,1,0,1,32.27898
303,3,50,1,.2567904,.2709049,.255821,0,0,0,0,0,1,0,1,0,1,32.27898
304,1,30,1,.2621929,.2766044,.2487757,0,0,0,1,1,0,0,1,0,0,32.27898
305,3,50,1,.2873344,.3031278,.2743199,0,0,0,0,1,0,1,0,0,1,32.27898
306,2,126,1,.2954032,.31164,.29813,0,0,0,0,1,0,1,0,1,1,32.27898
307,1,64.8,2,.2703441,.2852036,.265301,0,0,0,1,1,0,0,1,0,1,32.27898
308,3,120,2,.2595402,.2738059,.2450966,0,0,0,0,1,0,0,1,0,1,32.27898
309,1,98,2,.387043,.4083169,.3746279,0,0,0,1,1,0,1,0,1,0,32.27898
310,3,78.11,2,.3274068,.3454027,.3218777,0,0,0,0,1,0,0,1,1,0,32.27898
311,3,30,2,.3014672,.3180374,.2869146,0,0,0,0,1,0,1,0,0,0,32.27898
312,3,70,2,.2981367,.3145238,.2875618,0,0,0,0,1,0,0,1,1,1,32.27898
313,1,100,2,.301011,.3175561,.2844512,0,0,0,0,1,0,0,1,1,1,32.27898
314,3,20,2,.246646,.260203,.2450319,0,0,0,0,1,0,0,1,0,1,32.27898
315,1,87.3,2,.2731977,.288214,.2656544,0,0,0,0,0,0,0,1,1,1,32.27898
316,3,73.47,2,.2969492,.3132711,.2967474,0,0,0,1,1,0,0,1,0,1,32.27898
317,2,108,2,.3028267,.3194716,.2879558,0,0,0,0,0,0,0,1,1,1,32.27898
318,3,82.03,2,.3182266,.335718,.3112552,0,0,0,0,0,0,0,1,1,1,32.27898
319,1,50,2,.2708961,.285786,.2621816,0,0,0,1,0,0,0,1,0,1,32.27898
320,1,120,2,.2943081,.3104848,.2780274,0,0,0,0,1,0,0,1,0,1,32.27898
321,3,78.8,2,.301011,.3175561,.2844512,0,0,0,1,1,0,0,1,1,1,32.27898
322,1,20,2,.2635066,.2779902,.2526281,0,0,0,0,0,0,0,1,0,1,32.27898
323,1,150,2,.3059274,.3227428,.2891704,0,0,0,0,0,0,0,1,1,1,32.27898
324,3,90,2,.2658475,.2804599,.2523357,0,0,0,1,0,0,0,1,0,1,32.27898
325,3,19,0,.2513275,.2651926,.2809917,0,0,1,1,0,0,1,0,0,0,25.20679
326,1,50,0,.2519091,.2658063,.286511,0,0,1,0,1,0,1,0,0,1,25.20679
327,3,80,0,.3051769,.3220126,.3731548,0,0,1,0,1,0,0,1,0,0,25.20679
328,3,20,0,.2648734,.2794857,.2986229,0,0,1,1,1,0,0,1,0,0,25.20679
329,1,50,0,.2585892,.2728548,.290056,0,0,1,0,1,0,0,1,0,0,25.20679
330,1,90.5,0,.3056069,.3224664,.3457406,0,0,1,1,0,0,0,1,1,0,25.20679
331,3,20,0,.2660556,.2807331,.3056769,0,0,1,0,1,0,0,1,0,0,25.20679
332,3,126.1,0,.2900631,.3060651,.3272649,0,0,1,0,1,0,1,0,0,0,25.20679
333,1,50,0,.2738644,.2889727,.3150133,0,0,1,0,1,0,0,1,0,0,25.20679
334,1,20,0,.2779432,.2932766,.3198988,0,0,1,1,0,0,0,1,0,0,25.20679
335,1,20,0,.2686175,.2834364,.3029583,0,0,1,0,0,0,1,0,0,0,25.20679
336,1,50,0,.2519091,.2658063,.286511,0,0,1,0,0,1,0,1,0,1,25.20679
337,1,50,0,.2553561,.2694434,.2905467,0,0,1,0,1,0,0,1,0,0,25.20679
338,1,50,0,.2777333,.2930551,.3129699,0,0,1,0,0,0,0,1,0,0,25.20679
339,3,76.53,0,.2421631,.2555226,.2721059,0,0,1,1,0,0,0,1,0,0,25.20679
340,1,134.45,0,.2457422,.2592992,.2899794,0,0,1,0,0,0,0,1,0,0,25.20679
341,3,20,0,.2802851,.2957476,.3348286,0,0,1,0,1,0,0,1,0,1,25.20679
342,1,40,0,.3045962,.3213999,.3495326,0,0,1,0,0,0,0,1,0,1,25.20679
343,2,100,1,.3279538,.3460462,.3755352,0,0,1,0,0,0,0,1,1,0,25.20679
344,1,20,1,.2659598,.280632,.2984495,0,0,1,0,0,0,0,1,0,0,25.20679
345,1,88.31,1,.2453468,.2588819,.2757434,0,0,1,0,0,0,0,1,0,0,25.20679
346,1,85.38,1,.2736606,.2887577,.3082923,0,0,1,1,1,0,0,1,0,0,25.20679
347,3,112.3,1,.2519091,.2658063,.286511,0,0,1,1,0,0,0,1,0,0,25.20679
348,3,50,1,.2918945,.3079975,.3414159,0,0,1,0,1,0,0,1,0,0,25.20679
349,1,40,1,.2519091,.2658063,.286511,0,0,1,0,1,0,0,1,0,0,25.20679
350,1,33.69,1,.2486153,.2623308,.2794795,0,0,1,0,0,0,0,1,0,0,25.20679
351,1,20,1,.2738644,.2889727,.3150133,0,0,1,0,1,0,0,1,0,0,25.20679
352,1,50,1,.2809874,.2964887,.3342591,0,0,1,1,0,0,0,1,0,0,25.20679
353,1,50,1,.2612321,.2756436,.2944099,0,0,1,0,1,0,0,1,0,0,25.20679
354,1,106.49,1,.2453468,.2588819,.2757434,0,0,1,0,0,0,0,1,0,1,25.20679
355,1,10,1,.2553561,.2694434,.2905467,0,0,1,0,0,0,0,1,0,0,25.20679
356,3,81.33,1,.2777333,.2930551,.3129699,0,0,1,0,0,0,0,1,0,0,25.20679
357,1,10,1,.2421631,.2555226,.2721059,0,0,1,0,1,0,0,1,0,0,25.20679
358,1,114.8,1,.2777333,.2930551,.3129699,0,0,1,0,1,0,0,1,0,1,25.20679
359,1,35,1,.2539437,.267953,.2817825,0,0,1,1,0,0,0,1,0,0,25.20679
360,1,10,1,.2815443,.2970764,.3289891,0,0,1,0,1,0,0,1,0,1,25.20679
361,3,10,2,.3245949,.3425019,.3660955,0,0,1,0,0,0,0,1,0,1,25.20679
362,1,144,2,.2997045,.3162383,.3437084,0,0,1,0,1,0,0,1,0,1,25.20679
363,1,110.05,2,.2949674,.3112399,.3380751,0,0,1,0,1,0,0,1,1,1,25.20679
364,1,50,2,.2490214,.2627592,.2941141,0,0,1,0,1,0,0,1,0,0,25.20679
365,3,50,2,.2612321,.2756436,.2944099,0,0,1,0,1,0,0,1,0,0,25.20679
366,3,50,2,.2779432,.2932766,.3198988,0,0,1,0,0,0,0,1,0,0,25.20679
367,3,50,2,.2659598,.280632,.2984495,0,0,1,0,0,0,1,0,0,0,25.20679
368,1,50,2,.285857,.3016269,.3343213,0,0,1,1,0,0,0,1,0,0,25.20679
369,3,20,2,.2659598,.280632,.2984495,0,0,1,0,0,0,1,0,0,0,25.20679
370,1,50,2,.2553561,.2694434,.2905467,0,0,1,1,1,0,0,1,0,1,25.20679
371,1,30,2,.2820376,.2975969,.3167832,0,0,1,0,0,0,0,1,0,1,25.20679
372,1,50,2,.2457422,.2592992,.2899794,0,0,1,0,0,0,0,1,0,1,25.20679
373,1,20,2,.2513275,.2651926,.2809917,0,0,1,0,1,0,0,1,0,0,25.20679
374,3,10,2,.3023258,.3190043,.3382314,0,0,1,0,0,0,0,1,0,0,25.20679
375,1,50,2,.2519091,.2658063,.286511,0,0,1,1,1,0,0,1,0,0,25.20679
376,1,50,2,.2697056,.2845845,.3037524,0,0,1,0,0,0,1,0,0,1,25.20679
377,3,70,2,.2737629,.2888656,.3073432,0,0,1,0,1,0,0,0,0,0,25.20679
378,3,70,2,.33879,.3574801,.3893558,0,0,1,0,1,0,1,0,1,0,25.20679
379,3,100,0,.2552668,.2691904,.3013115,0,0,1,1,1,0,0,1,0,1,25.8991
380,1,37,0,.2825865,.2980003,.3244737,0,0,1,0,0,0,0,1,0,1,25.8991
381,1,20,0,.2878032,.3035015,.3437106,0,0,1,1,1,0,0,1,0,1,25.8991
382,1,50,0,.2582675,.2723548,.2934126,0,0,1,0,1,0,1,0,0,1,25.8991
383,1,20,0,.2547812,.2686784,.2893371,0,0,1,0,0,0,1,0,0,1,25.8991
384,1,30,0,.2901979,.3060269,.3430976,0,0,1,1,1,0,0,1,0,1,25.8991
385,1,50,0,.284191,.2996923,.3375562,0,0,1,1,1,0,0,1,0,1,25.8991
386,1,50,0,.2612292,.275478,.2917109,0,0,1,0,0,0,0,1,0,1,25.8991
387,1,10,0,.2811121,.2964455,.3230542,0,0,1,0,1,0,0,1,0,1,25.8991
388,1,50,0,.2727806,.2876595,.3067486,0,0,1,1,0,0,0,1,0,1,25.8991
389,2,50,0,.2811121,.2964455,.3230542,0,0,1,1,0,1,0,1,0,1,25.8991
390,1,50,0,.2727806,.2876595,.3067486,0,0,1,0,0,0,0,1,0,1,25.8991
391,1,50,0,.2513878,.2650999,.2853733,0,0,1,0,0,0,0,1,0,1,25.8991
392,1,50,0,.2729807,.2878706,.3133354,0,0,1,1,1,0,0,1,0,1,25.8991
393,1,20,0,.3387736,.3572522,.3830657,0,0,1,0,0,0,0,1,1,1,25.8991
394,1,30,0,.2693232,.2840135,.3063583,0,0,1,1,1,0,0,1,0,1,25.8991
395,1,30,0,.2922596,.308201,.349477,0,0,1,0,0,0,1,0,0,1,25.8991
396,1,20,0,.2749487,.2899459,.317145,0,0,1,1,0,0,0,1,1,1,25.8991
397,3,91.56,1,.2851435,.3006967,.3209263,0,0,1,0,1,0,0,1,0,1,25.8991
398,1,20,1,.2449241,.2582836,.2747899,0,0,1,0,0,0,0,1,0,1,25.8991
399,1,15,1,.3131807,.3302632,.3590648,0,0,1,0,1,0,1,0,0,0,25.8991
400,1,30,1,.3101265,.3270425,.3552544,0,0,1,1,0,0,0,1,0,1,25.8991
401,1,101.99,1,.2729807,.2878706,.3133354,0,0,1,1,0,0,0,1,0,1,25.8991
402,1,50,1,.2866606,.3022967,.3223271,0,0,1,0,1,0,0,1,1,0,25.8991
403,1,20,1,.276414,.2914911,.3219641,0,0,1,0,0,0,1,0,0,1,25.8991
404,1,30,1,.2774951,.2926311,.2947365,0,0,1,0,0,0,0,1,0,1,25.8991
405,3,60,1,.2911396,.30702,.3375746,0,0,1,1,1,0,0,1,1,1,25.8991
406,1,107.63,1,.2906759,.306531,.3391697,0,0,1,0,1,0,0,1,0,1,25.8991
407,1,86.31,1,.2958069,.3119419,.3381531,0,0,1,1,1,0,1,0,1,1,25.8991
408,1,100.3,1,.2582675,.2723548,.2934126,0,0,1,0,1,0,0,1,0,1,25.8991
409,1,20,1,.2891161,.3048861,.337619,0,0,1,1,0,0,0,1,0,0,25.8991
410,1,20,1,.2922596,.308201,.349477,0,0,1,0,0,0,0,1,0,1,25.8991
411,1,80,1,.2727806,.2876595,.3067486,0,0,1,1,0,0,0,1,0,1,25.8991
412,3,35,1,.305157,.3218019,.3441384,0,0,1,1,0,0,0,1,1,1,25.8991
413,1,30,1,.2513878,.2650999,.2853733,0,0,1,0,1,0,0,1,0,1,25.8991
414,1,30,1,.269089,.2837665,.3086921,0,0,1,1,0,0,0,1,0,1,25.8991
415,1,50,2,.282596,.2980103,.3255988,0,0,1,0,0,0,0,1,0,1,25.8991
416,1,100,2,.2964542,.3126244,.3333716,0,0,1,0,1,0,1,0,1,1,25.8991
417,1,131.69,2,.2805222,.2958234,.3270186,0,0,1,1,0,0,0,1,0,1,25.8991
418,2,120.93,2,.4300517,.453509,.4956094,0,0,1,0,0,0,0,1,1,1,25.8991
419,1,30,2,.254845,.2687456,.2861128,0,0,1,0,1,0,1,0,0,1,25.8991
420,1,10,2,.2852532,.3008125,.319908,0,0,1,0,0,0,0,1,0,1,25.8991
421,1,30,2,.2811121,.2964455,.3230542,0,0,1,0,1,0,1,0,0,1,25.8991
422,1,20,2,.2568389,.2708483,.284562,0,0,1,0,0,0,0,1,0,1,25.8991
423,1,15,2,.269089,.2837665,.3086921,0,0,1,0,0,0,0,1,0,1,25.8991
424,1,73,2,.2922596,.308201,.349477,0,0,1,0,0,0,0,1,0,1,25.8991
425,1,50,2,.2642105,.278622,.2973139,0,0,1,1,1,0,0,1,0,1,25.8991
426,1,30,2,.258333,.2724238,.2900973,0,0,1,1,0,0,0,1,0,1,25.8991
427,1,50,2,.2657728,.2802695,.2827351,0,0,1,1,1,0,0,1,0,0,25.8991
428,1,20,2,.2640244,.2784257,.292555,0,0,1,0,1,0,0,1,0,1,25.8991
429,1,10,2,.2648954,.2793442,.295854,0,0,1,0,0,0,1,0,0,1,25.8991
430,1,20,2,.2582675,.2723548,.2934126,0,0,1,1,0,0,0,1,0,0,25.8991
431,3,40,2,.3981,.4198146,.4574393,0,0,1,0,1,0,0,0,1,1,25.8991
432,1,30,2,.2868914,.30254,.330769,0,0,1,0,0,0,0,1,0,1,25.8991
433,3,30,0,.2942569,.3059002,.3258703,0,0,1,0,0,0,0,1,1,1,27.29726
434,3,70,0,.2508511,.2607768,.2771681,0,0,1,1,1,0,1,0,0,0,27.29726
435,1,71.44,0,.2759587,.2868779,.3118781,0,0,1,1,0,0,1,0,0,0,27.29726
436,3,25,0,.2632226,.2736379,.2871613,0,0,1,1,0,0,1,0,0,0,27.29726
437,1,25,0,.2800084,.2910879,.316641,0,0,1,0,1,0,1,0,0,1,27.29726
438,1,25,0,.2776573,.2886437,.3088025,0,0,1,1,1,0,0,1,1,0,27.29726
439,1,20,0,.2541929,.2642509,.2809235,0,0,1,0,0,0,1,0,0,1,27.29726
440,1,20,0,.447432,.4651362,.5103193,0,0,1,0,0,0,0,1,1,1,27.29726
441,1,12,0,.2794294,.290486,.3204665,0,0,1,1,1,0,1,0,0,0,27.29726
442,3,20,0,.2674463,.2780287,.2963628,0,0,1,0,0,0,0,1,0,0,27.29726
443,3,57.21,0,.2794294,.290486,.3204665,0,0,1,1,0,0,0,1,0,1,27.29726
444,1,20,0,.2878607,.2992509,.330689,0,0,1,0,0,0,0,1,0,0,27.29726
445,2,92.6,0,.3224547,.3352137,.3694036,0,0,1,0,0,0,0,1,1,1,27.29726
446,2,60,0,.3432785,.3568615,.3976973,0,0,1,0,0,0,0,1,0,1,27.29726
447,1,30,0,.2575606,.2677519,.2879913,0,0,1,1,1,0,0,1,0,0,27.29726
448,1,20,0,.2720245,.282788,.3072563,0,0,1,1,0,0,0,1,0,0,27.29726
449,1,50,0,.2788928,.2899281,.3254389,0,0,1,0,1,0,0,1,0,1,27.29726
450,1,50,0,.2610849,.2714156,.2920479,0,0,1,0,1,0,1,0,0,1,27.29726
451,1,15,1,.2758579,.2867731,.3043957,0,0,1,1,1,0,1,0,0,0,27.29726
452,2,120,1,.2637494,.2741855,.2921863,0,0,1,1,0,0,0,1,0,1,27.29726
453,2,120,1,.2927041,.304286,.3263172,0,0,1,0,0,0,0,1,0,1,27.29726
454,1,20,1,.2758579,.2867731,.3043957,0,0,1,1,1,0,0,1,0,1,27.29726
455,1,25,1,.3059216,.3180264,.3446626,0,0,1,0,0,0,1,0,1,1,27.29726
456,1,10,1,.2596408,.2699144,.2832384,0,0,1,0,0,0,0,1,0,1,27.29726
457,3,50,1,.3199625,.3326229,.3535055,0,0,1,0,0,0,1,0,1,1,27.29726
458,1,20,1,.2575606,.2677519,.2879913,0,0,1,0,0,0,0,1,0,1,27.29726
459,1,50,1,.2681056,.2787141,.2957129,0,0,1,0,0,0,0,1,0,0,27.29726
460,1,30,1,.2758579,.2867731,.3043957,0,0,1,1,0,0,1,0,0,0,27.29726
461,2,104.6,1,.2920315,.3035867,.3238183,0,0,1,1,0,0,0,1,0,1,27.29726
462,1,30,1,.2948948,.3065633,.3292662,0,0,1,0,0,0,0,1,1,1,27.29726
463,1,10,1,.2753963,.2862933,.3155887,0,0,1,0,0,0,0,1,0,0,27.29726
464,1,105.5,1,.2746439,.2855111,.3045236,0,0,1,1,1,0,0,1,0,1,27.29726
465,2,90.03,1,.2830298,.2942288,.3306284,0,0,1,1,1,0,0,1,0,0,27.29726
466,3,50,1,.268501,.2791251,.2970209,0,0,1,1,0,0,1,0,0,1,27.29726
467,1,20,1,.3278966,.340871,.3760257,0,0,1,1,1,0,0,1,1,1,27.29726
468,3,60,1,.3854169,.4006672,.4252823,0,0,1,1,1,0,0,1,1,0,27.29726
469,1,30,2,.3230435,.3358258,.3595812,0,0,1,1,0,0,0,1,1,1,27.29726
470,3,30,2,.2968166,.3085612,.341585,0,0,1,0,0,0,1,0,0,0,27.29726
471,1,35,2,.2719265,.2826862,.2999915,0,0,1,0,0,0,1,0,0,0,27.29726
472,1,15,2,.2746439,.2855111,.3045236,0,0,1,0,1,0,0,1,0,1,27.29726
473,1,20,2,.2794294,.290486,.3204665,0,0,1,0,1,0,1,0,0,0,27.29726
474,3,20,2,.2575606,.2677519,.2879913,0,0,1,0,1,0,1,0,0,1,27.29726
475,3,80,2,.301253,.3131731,.3342592,0,0,1,0,0,0,0,1,0,1,27.29726
476,1,50,2,.2575606,.2677519,.2879913,0,0,1,1,1,0,1,0,0,0,27.29726
477,1,40,2,.2794294,.290486,.3204665,0,0,1,0,1,0,0,1,0,0,27.29726
478,3,20,2,.2759587,.2868779,.3118781,0,0,1,1,1,0,1,0,0,1,27.29726
479,1,120,2,.4252283,.4420539,.4819694,0,0,1,0,0,0,0,1,1,1,27.29726
480,1,50,2,.2681056,.2787141,.2957129,0,0,1,0,0,0,0,1,0,1,27.29726
481,1,20,2,.2719265,.2826862,.2999915,0,0,1,1,0,0,0,1,0,0,27.29726
482,3,10,2,.2634709,.2738959,.2918141,0,0,1,1,0,0,0,1,0,0,27.29726
483,1,10,2,.2576251,.2678189,.284782,0,0,1,1,1,0,1,0,0,0,27.29726
484,1,30,2,.2508511,.2607768,.2771681,0,0,1,0,0,0,0,1,0,1,27.29726
485,1,25,2,.2719265,.2826862,.2999915,0,0,1,1,0,0,1,0,0,0,27.29726
486,1,100,2,.3009526,.3128608,.3321832,0,0,1,1,0,0,1,0,1,1,27.29726
487,1,150,0,.28714,.2970448,.2947492,0,0,0,0,0,0,1,0,0,1,32.70084
488,3,50,0,.315398,.3262776,.3296861,0,0,0,0,1,0,0,1,0,0,32.70084
489,1,50,0,.2907856,.3008161,.3039488,0,0,0,0,0,0,0,1,0,0,32.70084
490,3,60,0,.3314547,.3428881,.3339427,0,0,0,0,0,0,0,1,0,0,32.70084
491,1,118.8,0,.2882467,.2981897,.2701709,0,0,0,0,1,0,0,1,0,0,32.70084
492,1,30,0,.32471,.3359107,.3281383,0,0,0,0,1,0,0,1,0,0,32.70084
493,1,70,0,.3945009,.408109,.3647369,0,0,0,0,0,0,0,1,1,0,32.70084
494,1,102,0,.3117413,.3224947,.3098005,0,0,0,0,1,0,0,1,1,1,32.70084
495,3,104.27,0,.3188147,.3298121,.3152993,0,0,0,0,0,0,0,1,1,0,32.70084
496,3,20,0,.2798776,.2895319,.2806696,0,0,0,1,0,1,0,1,0,0,32.70084
497,1,100,0,.3945009,.408109,.3647369,0,0,0,1,1,0,0,1,1,0,32.70084
498,1,115.03,0,.3033495,.3138134,.3195209,0,0,0,1,1,0,0,1,0,0,32.70084
499,1,120,0,.3151595,.3260309,.332953,0,0,0,0,0,0,0,1,1,1,32.70084
500,1,60,0,.3144453,.325292,.3173821,0,0,0,0,0,1,0,1,1,0,32.70084
501,1,91,0,.3184734,.3294591,.3146145,0,0,0,0,0,1,1,0,0,0,32.70084
502,3,50,0,.3197121,.3307405,.3160251,0,0,0,0,0,0,0,1,1,0,32.70084
503,1,50,0,.3292294,.3405861,.3313899,0,0,0,0,0,0,0,1,1,1,32.70084
504,1,60,0,.2863555,.2962332,.2844147,0,0,0,1,1,0,0,1,0,0,32.70084
505,1,70,1,.3089136,.3195695,.3053556,0,0,0,1,1,0,0,1,1,0,32.70084
506,1,45.03,1,.2860613,.2959289,.2969622,0,0,0,0,1,0,1,0,0,1,32.70084
507,1,61.03,1,.2685438,.2778071,.2689742,0,0,0,0,1,0,0,1,0,1,32.70084
508,3,90,1,.2877263,.2976514,.2912835,0,0,0,0,1,0,0,1,0,0,32.70084
509,3,90,1,.2907856,.3008161,.3039488,0,0,0,0,0,0,0,1,0,1,32.70084
510,1,26.04,1,.2901587,.3001676,.3015329,0,0,0,0,1,0,1,0,0,0,32.70084
511,3,30,1,.2759948,.2855152,.2766597,0,0,0,0,1,0,0,1,0,0,32.70084
512,1,50,1,.2795384,.289181,.2761858,0,0,0,0,0,0,0,1,0,0,32.70084
513,1,30,1,.314364,.3252079,.3243728,0,0,0,0,1,0,0,0,0,0,32.70084
514,3,45.01,1,.2877263,.2976514,.2912835,0,0,0,0,0,0,1,0,0,0,32.70084
515,1,40,1,.2744472,.2839141,.2681989,0,0,0,0,0,0,1,0,0,0,32.70084
516,1,60,1,.3095525,.3202305,.3122641,0,0,0,1,0,1,0,1,1,0,32.70084
517,1,50,1,.2956751,.3058744,.3040037,0,0,0,0,0,0,1,0,0,0,32.70084
518,1,61,1,.3151595,.3260309,.332953,0,0,0,1,0,0,0,1,1,0,32.70084
519,1,60,1,.3273103,.3386008,.3256342,0,0,0,0,0,1,0,1,1,1,32.70084
520,3,40,1,.2722183,.2816084,.2727628,0,0,0,0,1,0,0,1,0,0,32.70084
521,1,61.02,1,.2907856,.3008161,.3039488,0,0,0,0,1,0,0,1,0,1,32.70084
522,1,40,1,.2650324,.2741747,.262373,0,0,0,0,0,0,0,1,0,0,32.70084
523,1,110.05,2,.3356674,.3472461,.3396492,0,0,0,0,0,0,0,1,0,0,32.70084
524,1,71,2,.3188147,.3298121,.3152993,0,0,0,0,0,0,0,1,1,1,32.70084
525,1,90,2,.3303293,.3417239,.326688,0,0,0,1,0,0,0,1,1,1,32.70084
526,1,83.01,2,.2859977,.2958632,.2852419,0,0,0,1,1,0,0,1,1,0,32.70084
527,1,96.77,2,.3411178,.3528845,.3450748,0,0,0,0,0,0,0,1,0,1,32.70084
528,1,100.02,2,.3168832,.327814,.3150388,0,0,0,1,0,0,0,1,1,0,32.70084
529,1,40,2,.28714,.2970448,.2947492,0,0,0,1,1,0,0,1,0,0,32.70084
530,1,50,2,.2819445,.2916701,.2811013,0,0,0,1,1,0,0,1,1,0,32.70084
531,1,47.66,2,.2875153,.2974331,.2851602,0,0,0,0,1,0,0,1,0,0,32.70084
532,1,50,2,.3477478,.3597433,.3576059,0,0,0,1,1,0,0,1,1,0,32.70084
533,3,44,2,.2956751,.3058744,.3040037,0,0,0,0,1,0,0,1,0,0,32.70084
534,3,40,2,.2875153,.2974331,.2851602,0,0,0,1,0,1,1,0,0,0,32.70084
535,3,30,2,.4194542,.4339231,.3865808,0,0,0,0,1,0,0,1,0,0,32.70084
536,3,78,2,.2615481,.2705701,.2588656,0,0,0,0,0,0,0,1,0,1,32.70084
537,3,30,2,.3402903,.3520285,.3429939,0,0,0,1,1,0,0,1,1,0,32.70084
538,3,45.01,2,.3346685,.3462128,.337092,0,0,0,1,0,0,0,1,1,0,32.70084
539,1,43.01,2,.3921309,.4056573,.3976666,0,0,0,0,1,0,0,0,1,0,32.70084
540,3,90.03,2,.2863555,.2962332,.2844147,0,0,0,0,1,0,0,1,0,1,32.70084
541,1,80,0,.3007417,.3171517,.28115,0,0,0,0,1,0,0,1,0,0,31.52537
542,3,30,0,.3382001,.356654,.3251433,0,0,0,0,1,0,0,1,0,0,31.52537
543,3,40,0,.294316,.3103754,.2992144,0,0,0,1,1,0,0,1,0,0,31.52537
544,1,50,0,.4872578,.5138451,.475177,0,0,0,0,0,0,1,0,1,0,31.52537
545,1,130,0,.2956112,.3117413,.278805,0,0,0,1,0,0,1,0,1,0,31.52537
546,3,51,0,.3315733,.3496657,.3225951,0,0,0,0,1,0,0,1,1,0,31.52537
548,1,70,0,.3668147,.38683,.3221767,0,0,0,1,0,0,0,1,1,1,31.52537
549,3,30,0,.2546488,.2685438,.2420633,0,0,0,0,1,0,0,1,0,0,31.52537
550,1,74.58,0,.3008606,.3172772,.2858342,0,0,0,0,0,0,0,1,0,0,31.52537
551,2,130,0,.3334027,.3515949,.3203532,0,0,0,0,0,1,0,1,1,0,31.52537
552,1,50,0,.336368,.354722,.3228592,0,0,0,0,0,0,0,1,1,1,31.52537
553,1,56,0,.2834247,.2988899,.273964,0,0,0,0,0,0,0,1,1,1,31.52537
554,3,90,0,.302463,.318967,.2896968,0,0,0,0,0,0,0,1,1,1,31.52537
555,1,70,0,.2923625,.3083153,.2789089,0,0,0,0,1,0,0,1,1,0,31.52537
556,3,50,0,.3036291,.3201967,.2868698,0,0,0,0,0,0,1,0,0,0,31.52537
557,1,100,0,.3978931,.4196042,.3826999,0,0,0,1,0,0,0,1,1,0,31.52537
558,1,30,0,.2957221,.3118582,.2847662,0,0,0,1,0,0,0,1,0,0,31.52537
559,1,101.03,1,.2788681,.2940846,.2694298,0,0,0,0,0,0,1,0,0,1,31.52537
560,1,90,1,.291131,.3070166,.2744647,0,0,0,0,1,0,0,1,1,1,31.52537
561,1,25,1,.2651686,.2796376,.2544847,0,0,0,1,1,0,0,1,0,0,31.52537
563,1,100,1,.3049983,.3216406,.2879108,0,0,0,1,1,0,0,1,0,1,31.52537
564,3,79,1,.3052936,.321952,.294387,0,0,0,1,0,0,1,0,0,0,31.52537
565,3,30,1,.291168,.3070556,.2811908,0,0,0,0,0,0,1,0,0,0,31.52537
567,1,20,1,.2656347,.2801291,.23654,0,0,0,0,1,0,0,1,0,1,31.52537
568,3,80,1,.2782826,.2934671,.268208,0,0,0,0,0,0,1,0,0,0,31.52537
569,3,130,1,.2956532,.3117855,.2829034,0,0,0,0,1,0,0,1,1,0,31.52537
570,1,107.98,1,.2798299,.2950989,.2779008,0,0,0,1,1,0,0,1,0,0,31.52537
571,3,50,1,.4279832,.4513362,.3722967,0,0,0,0,1,0,1,0,1,0,31.52537
572,1,40,1,.2827137,.29814,.2641068,0,0,0,1,1,0,0,1,1,0,31.52537
573,3,30,1,.283564,.2990368,.2676145,0,0,0,0,0,0,0,0,0,0,31.52537
574,1,120,1,.3646536,.384551,.3506787,0,0,0,1,0,0,0,1,1,0,31.52537
575,2,20,1,.2767402,.2918406,.2596637,0,0,0,0,0,0,0,1,0,0,31.52537
576,3,35,1,.2889658,.3047333,.2824566,0,0,0,0,1,0,0,1,0,0,31.52537
577,1,150.01,2,.2893949,.3051859,.274277,0,0,0,0,0,0,0,1,0,1,31.52537
578,1,100,2,.3063502,.3230662,.292805,0,0,0,1,1,0,0,1,0,1,31.52537
