consumerid,choice,value_total,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
877,3,20,.2900984,.3008468,.2476933,0,0,0,0,1,0,0,1,1,0,27.86243
878,3,36,.3244202,.3364403,.2781578,0,0,0,0,0,0,0,1,0,0,27.86243
879,1,30,.27168,.2817459,.2364451,0,0,0,0,1,0,1,0,0,0,27.86243
880,3,50,.2996002,.3107007,.2615364,0,0,0,0,1,0,0,1,0,0,27.86243
881,1,50,.3259163,.3379918,.288293,0,0,0,1,0,0,0,1,0,1,27.86243
882,3,40,.2546044,.2640377,.2164669,0,0,0,1,0,0,0,1,0,0,27.86243
919,1,138,.2739507,.2837381,.3131445,0,0,1,0,1,0,1,0,0,1,27.91783
920,1,20,.3294962,.3412681,.3801231,0,0,1,0,0,1,0,1,0,1,27.91783
921,1,60,.2947211,.3052506,.3407803,0,0,1,0,1,0,0,1,0,0,27.91783
922,1,76.05,.2697693,.2794073,.3036758,0,0,1,0,0,0,1,0,0,1,27.91783
923,3,85.34,.2663496,.2758654,.3041968,0,0,1,0,0,0,0,1,0,0,27.91783
924,2,70,.2776711,.2875915,.3202762,0,0,1,0,0,0,0,1,0,0,27.91783
925,3,10,.2620902,.2714539,.2940548,0,0,1,1,0,0,0,1,0,0,27.91783
926,1,50,.2944918,.3050131,.3331682,0,0,1,0,0,0,0,1,0,0,27.91783
927,1,86.05,.298118,.3087688,.3357489,0,0,1,0,0,0,0,1,1,0,27.91783
928,1,20,.2623953,.2717699,.2952537,0,0,1,1,1,0,0,1,0,0,27.91783
929,1,109,.3055488,.3164652,.3461095,0,0,1,0,0,0,0,1,0,0,27.91783
930,1,20,.2972812,.3079022,.3572184,0,0,1,1,0,0,0,1,0,1,27.91783
931,1,60,.2776711,.2875915,.3202762,0,0,1,1,0,0,0,1,0,0,27.91783
932,1,100,.2760029,.2858637,.3136333,0,0,1,1,0,0,0,1,1,1,27.91783
933,1,80,.3009596,.3117121,.3479196,0,0,1,0,0,0,0,1,0,0,27.91783
934,1,50,.2697693,.2794073,.3036758,0,0,1,1,1,0,0,1,0,1,27.91783
935,3,20,.2817459,.2918119,.3251674,0,0,1,0,0,0,0,1,0,0,27.91783
936,1,60,.2817459,.2918119,.3251674,0,0,1,1,1,0,0,1,0,1,27.91783
973,1,50,.3689886,.3828656,.3715644,0,0,1,0,1,0,0,1,1,0,26.91238
974,1,20,.2692939,.2794216,.2889518,0,0,1,0,0,0,0,1,1,0,26.91238
975,1,69.98,.2674545,.2775129,.2892866,0,0,1,1,0,1,0,1,0,0,26.91238
976,1,20,.256367,.2660084,.2826439,0,0,1,1,1,0,1,0,0,0,26.91238
977,2,25,.2733296,.283609,.2933308,0,0,1,1,0,0,0,1,1,0,26.91238
978,3,20,.2879608,.2987905,.3120404,0,0,1,0,1,0,1,0,0,0,26.91238
979,1,50,.2948746,.3059643,.3197687,0,0,1,0,1,0,0,1,0,1,26.91238
980,1,72.8,.2757468,.2861172,.3049062,0,0,1,0,1,0,0,1,0,1,26.91238
981,1,20,.2757468,.2861172,.3049062,0,0,1,0,0,0,0,1,0,0,26.91238
982,1,10,.2873706,.2981781,.3094396,0,0,1,0,0,0,1,0,0,0,26.91238
983,3,20.01,.2808815,.291445,.3151518,0,0,1,0,0,1,0,1,0,0,26.91238
984,1,10,.2602483,.2700357,.2846639,0,0,1,0,1,0,1,0,0,0,26.91238
985,3,40,.2863081,.2970757,.3123395,0,0,1,0,0,0,0,1,1,0,26.91238
986,1,20,.2397828,.2488006,.2587443,0,0,1,0,1,0,0,1,0,0,26.91238
987,1,20,.2636862,.273603,.284162,0,0,1,1,1,0,0,1,0,0,26.91238
988,1,20,.2637826,.2737029,.291147,0,0,1,1,1,0,1,0,0,0,26.91238
989,3,10,.2949178,.3060092,.3246251,0,0,1,0,1,0,0,1,0,0,26.91238
990,1,20,.2637826,.2737029,.291147,0,0,1,1,1,0,0,1,0,0,26.91238
1027,1,50,.2832613,.2984904,.3281925,0,0,1,1,0,0,0,1,1,0,27.63474
1028,1,10,.2908825,.3065213,.3367122,0,0,1,0,0,0,0,1,0,0,27.63474
1029,1,50,.3256449,.3431527,.380829,0,0,1,0,1,0,0,1,0,1,27.63474
1030,1,20,.2953619,.3112416,.3409248,0,0,1,0,1,0,0,1,0,0,27.63474
1031,3,15,.2762142,.2910644,.3227604,0,0,1,0,1,0,1,0,0,0,27.63474
1032,2,50,.2553643,.2690935,.302352,0,0,1,0,1,0,0,1,0,0,27.63474
1033,1,105.84,.2765753,.291445,.3122602,0,0,1,0,0,0,0,1,0,0,27.63474
1034,1,50,.2583256,.2722141,.2945359,0,0,1,1,1,0,1,0,0,0,27.63474
1035,1,25,.2849155,.3002336,.3207304,0,0,1,0,0,1,0,1,0,0,27.63474
1036,1,121,.3592707,.3785864,.4224035,0,0,1,0,1,0,0,1,1,1,27.63474
1037,1,50,.2726351,.2872929,.3077287,0,0,1,0,0,0,0,1,0,1,27.63474
1038,1,30,.2997535,.3158693,.3385974,0,0,1,0,0,0,0,1,0,1,27.63474
1039,1,20,.2766772,.2915523,.3113131,0,0,1,0,0,0,0,1,0,1,27.63474
1040,1,50,.2993294,.3154224,.3509786,0,0,1,0,0,0,0,1,0,0,27.63474
1041,1,100,.3403586,.3586575,.3988716,0,0,1,0,1,0,0,1,0,0,27.63474
1042,3,15,.2618603,.2759388,.2986846,0,0,1,1,0,0,0,1,0,0,27.63474
1043,1,20,.2583902,.2722822,.2912537,0,0,1,0,0,0,0,1,0,1,27.63474
1044,1,20,.2640043,.2781982,.293687,0,0,1,0,1,0,0,1,0,0,27.63474
1081,1,35,.2946736,.3105162,.3452099,0,0,1,0,0,0,0,1,0,0,26.90417
1082,1,50,.2553244,.2690515,.3023047,0,0,1,1,1,0,0,1,0,0,26.90417
1083,3,20,.276735,.2916133,.3189156,0,0,1,0,1,0,1,0,0,0,26.90417
1084,3,50,.2482925,.2616415,.2796836,0,0,1,1,1,0,0,1,0,0,26.90417
1085,1,120,.2912234,.3068807,.3314327,0,0,1,0,0,0,0,1,1,1,26.90417
1086,1,50,.2514955,.2650168,.2865301,0,0,1,0,1,0,0,1,0,1,26.90417
1087,1,50,.2765321,.2913994,.3122115,0,0,1,0,0,0,0,1,0,0,26.90417
1088,1,100,.3411714,.359514,.3927847,0,0,1,0,0,0,0,1,1,1,26.90417
1089,3,10,.2515568,.2650813,.2834224,0,0,1,0,0,0,0,1,0,0,26.90417
1090,1,50,.3351947,.353216,.3856402,0,0,1,1,0,0,0,1,1,0,26.90417
1091,3,30,.2618194,.2758957,.2986379,0,0,1,0,1,0,1,0,0,0,26.90417
1092,1,50,.3248761,.3423426,.3741972,0,0,1,0,0,0,1,0,0,1,26.90417
1093,1,80,.2917613,.3074474,.3498317,0,0,1,0,0,0,0,1,0,0,26.90417
1094,1,50,.2765321,.2913994,.3122115,0,0,1,1,1,0,0,1,0,0,26.90417
1095,1,30,.2715776,.2861785,.3069391,0,0,1,1,0,0,0,1,0,1,26.90417
1096,1,50,.2727897,.2874558,.3141896,0,0,1,1,0,0,0,1,0,1,26.90417
1097,1,45,.2688598,.2833146,.3023857,0,0,1,1,1,0,0,1,0,0,26.90417
1098,3,20,.2685384,.282976,.3011229,0,0,1,0,0,0,0,1,0,0,26.90417
1135,1,87.92,.2856571,.2962409,.3246082,0,0,1,1,1,0,0,1,1,0,29.00096
1136,1,10,.2638922,.2736697,.3054381,0,0,1,1,1,0,0,1,0,1,29.00096
1137,1,20,.3103971,.3218976,.3514136,0,0,1,0,1,0,1,0,1,0,29.00096
1138,1,99,.2745686,.2847415,.328672,0,0,1,0,0,1,0,1,0,0,29.00096
1139,1,30,.2638922,.2736697,.3054381,0,0,1,1,0,0,0,1,0,0,29.00096
1140,1,20,.246533,.2556672,.2823651,0,0,1,1,0,0,1,0,0,0,29.00096
1141,1,20,.2972675,.3082815,.3434398,0,0,1,1,1,0,0,1,0,0,29.00096
1142,3,20,.2604062,.2700545,.2987354,0,0,1,1,1,0,1,0,0,0,29.00096
1143,1,30,.2859693,.2965647,.3221214,0,0,1,0,1,0,0,1,0,0,29.00096
1144,1,80,.240194,.2490934,.2718934,0,0,1,0,1,0,0,1,0,1,29.00096
1145,1,50,.269972,.2799747,.3209417,0,0,1,0,0,0,0,1,0,0,29.00096
1146,3,50,.3798231,.3938959,.4413917,0,0,1,0,0,0,0,1,1,0,29.00096
1147,1,106.68,.2875552,.2982093,.3315986,0,0,1,0,0,0,0,1,1,1,29.00096
1148,1,78.42,.2855171,.2960957,.3340162,0,0,1,0,1,0,1,0,1,0,29.00096
1149,1,76.02,.3102188,.3217126,.3524177,0,0,1,0,0,0,0,1,0,0,29.00096
1150,1,20,.2710758,.2811194,.3185702,0,0,1,0,0,0,0,1,0,0,29.00096
1151,1,40,.2866155,.2972348,.3457932,0,0,1,0,1,0,0,1,0,0,29.00096
1152,1,30,.2702673,.2802809,.302204,0,0,1,1,0,0,0,1,0,0,29.00096
1189,1,100,.3166391,.3285473,.2968218,1,0,0,0,0,0,0,1,1,1,28.7134
1190,1,50,.3202414,.332285,.3003841,1,0,0,1,0,0,0,1,1,0,28.7134
1191,1,60,.3393352,.3520969,.3138768,1,0,0,1,1,0,0,1,0,0,28.7134
1192,1,90,.2798048,.2903277,.2631305,1,0,0,0,1,0,0,1,0,0,28.7134
1193,3,49,.2661236,.276132,.245024,1,0,0,0,0,0,0,1,0,0,28.7134
1194,3,10,.2494723,.2588545,.2289579,1,0,0,0,1,0,0,0,0,0,28.7134
1195,3,50,.2860179,.2967744,.2610205,1,0,0,0,0,0,0,1,0,1,28.7134
1196,3,90,.2597658,.2695352,.2378732,1,0,0,0,1,0,0,1,0,0,28.7134
1197,3,20,.3095328,.3211738,.3019162,1,0,0,0,0,0,0,1,0,0,28.7134
1198,1,87,.2587048,.2684341,.2380114,1,0,0,1,1,0,0,1,0,0,28.7134
1199,1,70,.2788291,.2893153,.2603127,1,0,0,0,0,0,0,1,1,1,28.7134
1200,1,70,.2769583,.2873742,.2622286,1,0,0,1,1,0,0,1,1,0,28.7134
1201,1,70,.2432219,.252369,.2344178,1,0,0,0,0,0,1,0,0,0,28.7134
1202,3,75,.3568103,.3702292,.3356727,1,0,0,0,1,0,0,1,0,0,28.7134
1203,3,40,.2597658,.2695352,.2378732,1,0,0,0,1,0,1,0,0,0,28.7134
1204,1,100,.2838912,.2945678,.2628366,1,0,0,0,0,0,1,0,0,1,28.7134
1205,1,71,.2703725,.2805408,.2621662,1,0,0,0,0,1,0,1,0,0,28.7134
1206,3,67.39,.2768284,.2872394,.2543951,1,0,0,0,0,0,1,0,1,0,28.7134
1243,3,78.31,.278572,.2888933,.2664146,1,0,0,0,0,0,0,1,0,1,28.93254
1244,3,69.83,.2432378,.2522499,.2197758,1,0,0,0,0,0,0,1,0,1,28.93254
1245,3,51.57,.3485323,.3614458,.3225034,1,0,0,0,0,1,0,1,0,0,28.93254
1246,1,20,.2560641,.2655515,.2302314,1,0,0,1,1,0,0,1,0,0,28.93254
1247,1,70,.2964953,.3074807,.2676878,1,0,0,0,0,0,0,1,1,1,28.93254
1248,3,70,.306181,.3175252,.2813486,1,0,0,0,1,0,0,1,1,1,28.93254
1249,3,74.01,.281219,.2916384,.2610578,1,0,0,0,1,0,0,1,0,1,28.93254
1250,1,123.87,.3358777,.3483223,.3103283,1,0,0,0,0,0,0,1,1,0,28.93254
1251,1,20,.2596579,.2692784,.2335013,1,0,0,0,1,0,1,0,0,0,28.93254
1252,1,30,.309652,.3211248,.290112,1,0,0,1,1,0,0,1,1,0,28.93254
1253,1,50,.2642387,.274029,.2262177,1,0,0,0,0,1,0,1,0,0,28.93254
1254,3,50,.3258398,.3379124,.2963988,1,0,0,0,0,0,1,0,0,0,28.93254
1255,1,55,.2563663,.2658649,.2311833,1,0,0,1,0,0,1,0,0,0,28.93254
1256,3,75.4,.2709487,.2809876,.2541085,1,0,0,0,1,0,0,1,0,0,28.93254
1257,1,30,.2815927,.2920259,.2570046,1,0,0,1,0,0,1,0,1,0,28.93254
1258,3,50,.2497437,.2589969,.2283579,1,0,0,0,1,0,0,1,0,0,28.93254
1259,1,119,.297728,.3087591,.2875628,1,0,0,0,0,0,0,1,0,1,28.93254
1260,3,50,.2753459,.2855477,.2494464,1,0,0,0,0,0,0,1,0,0,28.93254
1297,3,15,.2907167,.3122672,.2930361,1,0,0,0,0,0,0,1,1,0,28.90863
1298,3,50,.2861058,.3073145,.2809167,1,0,0,0,1,0,0,1,0,0,28.90863
1299,1,30,.32118,.3449887,.3305094,1,0,0,1,1,0,0,1,0,0,28.90863
1300,1,30,.2673865,.2872076,.2626749,1,0,0,0,0,0,1,0,0,0,28.90863
1301,2,60,.3574971,.383998,.360031,1,0,0,1,1,0,0,1,1,0,28.90863
1302,1,50,.2431477,.2611719,.2391792,1,0,0,0,0,0,1,0,0,0,28.90863
1303,1,30,.2673865,.2872076,.2626749,1,0,0,1,1,0,1,0,0,0,28.90863
1304,3,20,.2496512,.2681576,.2485189,1,0,0,1,1,0,1,0,0,0,28.90863
1305,1,30,.2568054,.2758422,.2395963,1,0,0,1,0,0,1,0,0,0,28.90863
1306,3,20,.2601877,.2794752,.259325,1,0,0,1,1,0,0,1,0,0,28.90863
1307,3,40,.2673865,.2872076,.2626749,1,0,0,1,0,0,1,0,0,0,28.90863
1308,1,50,.3537282,.3799497,.3635678,1,0,0,0,0,0,0,1,1,0,28.90863
1309,3,20,.3118679,.3349864,.3133135,1,0,0,0,1,0,0,1,1,0,28.90863
1310,1,50,.271309,.2914209,.2665887,1,0,0,0,0,0,0,0,0,0,28.90863
1311,1,30,.2431477,.2611719,.2391792,1,0,0,1,0,0,1,0,0,0,28.90863
1312,1,20,.2551393,.2740525,.2478026,1,0,0,1,0,0,1,0,0,0,28.90863
1313,3,20,.2636708,.2832164,.2651434,1,0,0,0,1,0,1,0,0,0,28.90863
1314,1,50,.2587082,.277886,.2512829,1,0,0,1,0,0,1,0,0,0,28.90863
1351,1,50,.33805,.349711,.2951699,0,0,0,0,0,0,0,1,0,0,33.76778
1352,3,30,.2611804,.2701897,.2197071,0,0,0,1,1,0,0,1,0,0,33.76778
1353,3,30,.3059467,.3165002,.2676043,0,0,0,1,1,0,0,1,0,0,33.76778
1354,3,40,.2791454,.2887744,.2344073,0,0,0,1,0,0,1,0,0,0,33.76778
1355,3,30,.2832256,.2929954,.2435575,0,0,0,1,1,0,0,1,0,0,33.76778
1356,1,50,.465856,.4819255,.4045226,0,0,0,0,0,0,0,1,1,0,33.76778
1357,3,50,.3113031,.3220414,.2629371,0,0,0,1,1,0,0,1,1,0,33.76778
1358,1,50,.306585,.3171606,.2588438,0,0,0,1,0,0,0,1,1,0,33.76778
1359,1,150,.3205476,.3316047,.2782857,0,0,0,0,0,0,0,1,1,0,33.76778
1360,3,50,.3233325,.3344858,.2789614,0,0,0,1,0,0,1,0,1,0,33.76778
1361,1,50,.3307458,.3421547,.2801757,0,0,0,0,1,0,0,1,1,0,33.76778
1362,1,100,.28931,.2992897,.2302082,0,0,0,0,0,0,0,1,0,0,33.76778
1363,3,100,.465856,.4819255,.4045226,0,0,0,0,1,0,0,1,1,0,33.76778
1364,2,150,.2743198,.2837824,.2313167,0,0,0,0,1,0,1,0,0,0,33.76778
1365,1,50,.3026426,.3130822,.2540577,0,0,0,1,1,0,1,0,0,0,33.76778
1366,1,50,.3026181,.3130568,.2622029,0,0,0,1,0,0,1,0,0,1,33.76778
1367,3,100,.303901,.314384,.2602313,0,0,0,1,0,0,0,1,1,0,33.76778
1368,1,50,.3091174,.3197803,.265028,0,0,0,1,1,0,0,1,1,0,33.76778
1405,1,40,.3178456,.3296221,.29807,1,0,0,0,0,1,0,1,1,0,30.47603
1406,1,80,.3009023,.312051,.2714327,1,0,0,0,1,0,0,1,0,0,30.47603
1407,3,35,.2623937,.2721156,.2341134,1,0,0,1,0,0,1,0,0,0,30.47603
1408,1,30,.2811311,.2915472,.2609762,1,0,0,1,0,0,1,0,0,0,30.47603
1409,1,20,.2736811,.2838212,.2599207,1,0,0,1,0,0,0,1,0,0,30.47603
1410,3,20,.272837,.2829458,.2529432,1,0,0,0,0,0,1,0,0,0,30.47603
1411,1,30,.2636861,.2734559,.2435575,1,0,0,0,1,0,1,0,0,0,30.47603
1412,1,30,.2827421,.293218,.2707182,1,0,0,1,1,0,1,0,0,0,30.47603
1413,1,30,.2587232,.2683091,.2308254,1,0,0,1,0,0,1,0,0,0,30.47603
1414,3,25,.2636861,.2734559,.2435575,1,0,0,1,0,0,1,0,0,0,30.47603
1415,1,30,.2898676,.3006075,.2668022,1,0,0,1,1,0,0,1,0,0,30.47603
1416,1,30,.3268752,.3389862,.3093158,1,0,0,0,1,0,1,0,0,0,30.47603
1417,1,30,.3211986,.3330992,.303602,1,0,0,0,0,0,1,0,0,0,30.47603
1418,3,20,.2813984,.2918245,.2529083,1,0,0,1,0,0,1,0,0,0,30.47603
1419,3,20,.3443322,.35709,.3137787,1,0,0,0,0,0,1,0,0,0,30.47603
1420,1,50,.2714253,.2814818,.2509966,1,0,0,0,1,0,1,0,0,0,30.47603
1421,1,30,.2896822,.3004151,.2706818,1,0,0,0,0,1,0,1,1,0,30.47603
1422,1,20,.2530819,.2624588,.231502,1,0,0,1,0,0,1,0,0,0,30.47603
1459,3,30,.2602028,.2746638,.224192,0,0,0,1,1,0,0,1,0,1,27.27651
1460,3,60,.2691462,.2841043,.2303757,0,0,0,1,1,0,0,1,1,0,27.27651
1461,1,20,.3313393,.3497539,.2934234,0,0,0,0,1,0,0,1,0,0,27.27651
1462,1,22,.3256108,.343707,.2880228,0,0,0,0,0,0,1,0,0,0,27.27651
1463,3,68.01,.3268752,.3450417,.29111,0,0,0,1,1,0,0,1,0,0,27.27651
1464,3,50,.2602028,.2746638,.224192,0,0,0,1,0,0,1,0,0,0,27.27651
1465,2,30,.2431618,.2566758,.2067755,0,0,0,0,0,0,1,0,0,0,27.27651
1466,1,20,.3131412,.3305444,.2682581,0,0,0,1,0,0,1,0,1,0,27.27651
1467,3,60,.2490892,.2629326,.2107111,0,0,0,1,1,0,0,1,0,0,27.27651
1468,2,20,.2639156,.278583,.2274892,0,0,0,0,1,0,0,1,0,1,27.27651
1469,3,67.01,.2965442,.313025,.2571284,0,0,0,0,0,0,0,1,1,0,27.27651
1470,3,72,.3178456,.3355103,.2805262,0,0,0,1,0,0,0,1,1,0,27.27651
1471,2,30,.2853479,.3012064,.2434461,0,0,0,1,0,0,0,1,0,0,27.27651
1472,1,50,.2839252,.2997047,.2475657,0,0,0,0,0,0,0,1,0,0,27.27651
1473,3,50,.2530819,.2671472,.2178762,0,0,0,0,1,0,0,1,0,0,27.27651
1474,3,50,.2821805,.297863,.2411897,0,0,0,0,1,0,0,1,0,1,27.27651
1475,3,53.57,.2673036,.2821593,.227779,0,0,0,0,0,0,1,0,0,1,27.27651
1476,3,50.04,.298637,.3152341,.2647876,0,0,0,0,0,0,0,1,0,1,27.27651
1513,1,30,.2946227,.3172947,.2670337,0,0,0,0,0,0,1,0,1,0,33.07668
1514,1,116,.3457618,.3723691,.3095788,0,0,0,0,1,0,1,0,1,1,33.07668
1515,3,50,.261328,.2814378,.2361865,0,0,0,0,0,0,1,0,0,1,33.07668
1516,1,25,.3254635,.3505088,.2897326,0,0,0,0,0,0,0,1,1,0,33.07668
1517,1,70,.2785048,.2999365,.2533838,0,0,0,0,0,0,1,0,1,0,33.07668
1518,1,58,.2646635,.2850301,.2427927,0,0,0,0,0,0,0,1,0,0,33.07668
1519,3,57,.2855124,.3074833,.2570882,0,0,0,0,0,0,0,1,1,0,33.07668
1520,3,126,.2597365,.279724,.2357152,0,0,0,0,0,0,0,1,1,0,33.07668
1521,1,20,.2341158,.2521317,.2067432,0,0,0,1,0,0,0,1,0,0,33.07668
1522,3,40,.3968596,.427399,.3595071,0,0,0,1,0,0,0,1,1,0,33.07668
1523,3,35,.2921065,.3145849,.2544543,0,0,0,1,1,0,1,0,0,0,33.07668
1524,1,40,.2790376,.3005103,.2473003,0,0,0,0,1,0,0,1,0,0,33.07668
1525,3,44,.3190131,.343562,.2933775,0,0,0,1,1,0,0,1,0,0,33.07668
1526,3,40,.263581,.2838643,.2393634,0,0,0,0,0,0,1,0,1,0,33.07668
1527,1,50,.2752213,.2964003,.2456038,0,0,0,0,1,0,1,0,1,1,33.07668
1528,3,38,.2651203,.285522,.2339211,0,0,0,0,1,0,0,1,0,0,33.07668
1529,3,81,.2839998,.3058544,.2536604,0,0,0,1,0,0,0,1,0,0,33.07668
1530,1,70,.3457618,.3723691,.3095788,0,0,0,1,1,0,1,0,1,1,33.07668
1567,3,20,.2698683,,.2485711,1,0,0,0,1,0,0,0,0,1,27.03302
1568,3,45,.2427115,,.2226491,1,0,0,0,0,0,1,0,0,0,27.03302
1569,3,15,.2527506,,.2347728,1,0,0,0,1,0,1,0,0,0,27.03302
1570,3,50,.2811858,,.2641999,1,0,0,1,0,0,0,1,0,0,27.03302
1571,1,100,.3015018,,.2812167,1,0,0,0,1,0,0,1,1,0,27.03302
1572,3,15,.2698683,,.2485711,1,0,0,0,0,0,1,0,0,0,27.03302
1573,3,30,.2854865,,.262896,1,0,0,0,0,0,0,1,1,0,27.03302
1574,3,15,.2487087,,.2269454,1,0,0,0,1,0,1,0,0,0,27.03302
1575,3,20,.2584645,,.2340768,1,0,0,0,0,0,0,1,0,0,27.03302
1576,3,30,.3004717,,.275478,1,0,0,0,0,0,0,1,1,0,27.03302
1577,3,50,.2951465,,.2694542,1,0,0,0,0,0,1,0,0,0,27.03302
1578,3,58.03,.2693169,,.2540557,1,0,0,0,0,0,0,0,0,0,27.03302
1579,3,57,.2553662,,.2348857,1,0,0,0,1,0,0,1,0,1,27.03302
1580,3,16.67,.2395206,,.2196727,1,0,0,0,0,0,0,1,0,1,27.03302
1581,3,20,.2993044,,.2759891,1,0,0,0,0,0,1,0,0,0,27.03302
1582,3,40,.3127945,,.2905843,1,0,0,0,1,0,1,0,0,0,27.03302
1583,1,50,.2673609,,.2509574,1,0,0,1,1,0,0,1,0,0,27.03302
1584,3,50,.2657328,,.2504567,1,0,0,1,0,0,0,1,1,0,27.03302
1621,1,100,.3471465,.359549,.3335001,0,0,0,0,1,0,0,1,0,0,30.79449
1622,3,50,.3150632,.3263195,.2922333,0,0,0,1,1,0,0,1,0,0,30.79449
1623,3,40,.3006306,.3113712,.2843215,0,0,0,1,0,0,1,0,0,0,30.79449
1624,3,20,.2776124,.2875307,.2597229,0,0,0,1,0,0,0,1,0,0,30.79449
1625,1,40,.3130639,.3242488,.2920202,0,0,0,1,0,0,1,0,0,0,30.79449
1626,3,80,.3057334,.3166564,.2807109,0,0,0,0,0,0,0,1,0,0,30.79449
1627,1,50,.3935266,.4075862,.3726254,0,0,0,0,0,0,0,1,1,0,30.79449
1628,1,77,.3313036,.34314,.3255144,0,0,0,0,1,0,1,0,0,0,30.79449
1629,1,52,.3159315,.3272188,.295067,0,0,0,1,0,0,1,0,0,0,30.79449
1630,1,15,.285522,.2957229,.2631795,0,0,0,0,1,0,1,0,0,0,30.79449
1631,1,30,.2773674,.287277,.2617312,0,0,0,1,1,0,0,1,0,0,30.79449
1632,1,38,.3102327,.3213164,.2874242,0,0,0,0,1,0,0,1,0,0,30.79449
1633,3,70,.348159,.3605976,.3284396,0,0,0,0,0,1,0,1,1,0,30.79449
1634,1,50,.3005178,.3112544,.2783695,0,0,0,0,0,0,0,1,1,0,30.79449
1635,3,75,.2588755,.2681243,.2416852,0,0,0,0,1,0,0,1,0,0,30.79449
1636,1,50,.410368,.4250292,.3892993,0,0,0,0,0,0,0,1,0,0,30.79449
1637,3,90,.2790747,.2890452,.2591502,0,0,0,1,0,0,0,1,1,0,30.79449
1638,1,20,.2760459,.2859083,.2555593,0,0,0,0,0,0,0,1,0,0,30.79449
1675,3,20,.2937998,.3046854,.2602498,0,0,0,0,0,0,0,1,0,0,27.71595
1676,1,100,.2652712,.2750997,.2269624,0,0,0,1,0,0,1,0,1,1,27.71595
1677,3,48,.2905273,.3012916,.2466552,0,0,0,0,0,0,0,1,0,0,27.71595
1678,3,50,.2774488,.2877285,.235391,0,0,0,0,1,0,0,0,1,0,27.71595
1679,3,37.02,.2601214,.2697592,.2241219,0,0,0,0,1,0,1,0,0,1,27.71595
1680,3,30,.2624324,.2721557,.2238625,0,0,0,0,0,0,0,1,0,0,27.71595
1681,3,30,.2937998,.3046854,.2602498,0,0,0,0,0,0,0,1,0,0,27.71595
1682,3,82,.2591672,.2687696,.2210262,0,0,0,0,1,0,1,0,0,1,27.71595
1683,3,50,.2588247,.2684143,.2207042,0,0,0,1,1,0,1,0,0,0,27.71595
1684,3,20,.2931345,.3039954,.2632629,0,0,0,0,1,0,0,1,0,1,27.71595
1685,1,113.03,.2908049,.3015795,.263853,0,0,0,0,1,0,0,1,0,0,27.71595
1686,1,50,.2811235,.2915393,.2432149,0,0,0,0,0,0,0,1,1,0,27.71595
1687,3,20,.2730034,.2831184,.2308437,0,0,0,1,0,0,0,1,1,0,27.71595
1688,3,20,.2798013,.2901682,.2412712,0,0,0,0,0,0,0,0,0,1,27.71595
1689,3,16,.2565127,.2660168,.2209199,0,0,0,0,0,0,0,1,0,1,27.71595
1690,3,70,.2884664,.2991543,.265493,0,0,0,0,1,0,0,1,1,1,27.71595
1691,3,20,.2753817,.2855849,.2398119,0,0,0,0,1,0,1,0,0,1,27.71595
1692,1,20,.2779282,.2882257,.2374544,0,0,0,0,1,0,1,0,0,0,27.71595
1729,1,72,.2915263,.2971348,.2591438,0,0,0,0,1,0,0,1,1,0,33.24541
1730,2,100,.3128948,.3189144,.2797375,0,0,0,0,1,0,0,1,1,0,33.24541
1731,3,48,.2797193,.2851006,.2466167,0,0,0,0,0,0,0,1,0,0,33.24541
1732,1,40,.2841846,.2896518,.2506143,0,0,0,0,0,0,1,0,0,1,33.24541
1733,1,40,.3827882,.3901523,.337918,0,0,0,0,1,0,0,1,0,0,33.24541
1734,2,70,.2922822,.2979052,.2622717,0,0,0,0,1,0,1,0,0,1,33.24541
1735,1,60,.3127706,.3187877,.2824832,0,0,0,1,0,0,1,0,1,1,33.24541
1736,3,30,.2469701,.2517214,.2208854,0,0,0,1,1,0,0,1,0,0,33.24541
1737,1,30,.2994855,.305247,.2716405,0,0,0,0,0,0,0,1,0,1,33.24541
1738,2,50,.2907627,.2963564,.2565008,0,0,0,0,1,0,1,0,1,0,33.24541
1739,3,36,.2841846,.2896518,.2506143,0,0,0,0,1,0,0,1,0,0,33.24541
1740,3,57,.3008484,.3066362,.2754567,0,0,0,0,0,0,0,1,1,0,33.24541
1741,1,30,.2525534,.257412,.2202306,0,0,0,1,1,0,0,1,0,0,33.24541
1742,3,35,.4598071,.468653,.4215588,0,0,0,0,0,0,0,1,1,0,33.24541
1743,3,43,.2881483,.2936917,.2556871,0,0,0,0,1,0,0,1,1,1,33.24541
1744,1,20,.2537059,.2585867,.2236975,0,0,0,1,0,0,1,0,0,0,33.24541
1745,1,83,.2519827,.2568304,.2284328,0,0,0,0,1,0,1,0,1,1,33.24541
1746,2,40,.3091529,.3151005,.2855985,0,0,0,1,0,0,1,0,0,0,33.24541
1783,1,50,.2833173,.2942183,.2670366,1,0,0,0,0,0,0,1,0,0,28.50137
1784,1,50,.2537059,.2634676,.2376874,1,0,0,1,1,0,1,0,0,0,28.50137
1785,1,50,.251751,.2614374,.2362886,1,0,0,0,0,0,1,0,0,0,28.50137
